action,cycle_id,link_id,link_mbps,link_monitor,link_usage_norm,rx_mbps,rx_pps,timestamp,tx_mbps,tx_pps
ip_shuffle,20260618T035035_412086,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,2.06,2026-06-18T03:50:35,0.002,2.06
ip_shuffle,20260618T035035_412086,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,2.13,2026-06-18T03:50:35,0.002,2.13
ip_shuffle,20260618T035035_412086,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.66,2026-06-18T03:50:35,0.001,1.6
ip_shuffle,20260618T035035_412086,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.66,2026-06-18T03:50:35,0.002,1.7
ip_shuffle,20260618T035035_412086,of:0000000000000001:2 -> of:000000000000000c:1,0.003,0.00375,0.003,0.003,3.2,2026-06-18T03:50:35,0.003,3.16
ip_shuffle,20260618T035035_412086,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.33,2026-06-18T03:50:35,0.002,2.26
ip_shuffle,20260618T035133_041648,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.66,2026-06-18T03:51:33,0.002,1.7
ip_shuffle,20260618T035133_041648,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.63,2026-06-18T03:51:33,0.001,1.56
ip_shuffle,20260618T035133_041648,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,2.0,2026-06-18T03:51:33,0.002,2.06
ip_shuffle,20260618T035133_041648,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,2.03,2026-06-18T03:51:33,0.002,1.96
ip_shuffle,20260618T035133_041648,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,1.96,2026-06-18T03:51:33,0.002,1.96
ip_shuffle,20260618T035133_041648,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,2.0,2026-06-18T03:51:33,0.002,2.0
ip_shuffle,20260618T035133_041648,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,1.66,2026-06-18T03:51:33,0.002,1.7
ip_shuffle,20260618T035133_041648,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,2.0,2026-06-18T03:51:33,0.002,2.0
ip_shuffle,20260618T035133_041648,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,2.83,2026-06-18T03:51:33,0.002,2.76
ip_shuffle,20260618T035133_041648,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,1.96,2026-06-18T03:51:33,0.002,1.96
ip_shuffle,20260618T035133_041648,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.76,2026-06-18T03:51:33,0.002,2.83
ip_shuffle,20260618T035133_041648,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,1.7,2026-06-18T03:51:33,0.002,1.8
ip_shuffle,20260618T035133_041648,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,1.66,2026-06-18T03:51:33,0.002,1.63
ip_shuffle,20260618T035133_041648,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,2.0,2026-06-18T03:51:33,0.002,1.9
ip_shuffle,20260618T035133_041648,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,2.0,2026-06-18T03:51:33,0.002,1.96
ip_shuffle,20260618T035133_041648,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,1.96,2026-06-18T03:51:33,0.002,1.96
ip_shuffle,20260618T035133_041648,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,2.1,2026-06-18T03:51:33,0.002,2.1
ip_shuffle,20260618T035133_041648,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.63,2026-06-18T03:51:33,0.002,1.7
ip_shuffle,20260618T035133_041648,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.63,2026-06-18T03:51:33,0.002,1.63
ip_shuffle,20260618T035133_041648,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.001,1.56,2026-06-18T03:51:33,0.002,1.73
ip_shuffle,20260618T035133_041648,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.1,2026-06-18T03:51:33,0.002,2.03
ip_shuffle,20260618T035230_707326,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,2.36,2026-06-18T03:52:30,0.002,2.43
ip_shuffle,20260618T035230_707326,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.63,2026-06-18T03:52:30,0.002,1.63
ip_shuffle,20260618T035230_707326,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,1.93,2026-06-18T03:52:30,0.002,1.93
ip_shuffle,20260618T035230_707326,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,1.86,2026-06-18T03:52:30,0.002,2.0
ip_shuffle,20260618T035230_707326,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,1.96,2026-06-18T03:52:30,0.002,1.96
ip_shuffle,20260618T035230_707326,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,1.96,2026-06-18T03:52:30,0.002,1.96
ip_shuffle,20260618T035230_707326,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.33,2026-06-18T03:52:30,0.002,2.43
ip_shuffle,20260618T035230_707326,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,1.93,2026-06-18T03:52:30,0.002,1.93
ip_shuffle,20260618T035230_707326,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,1.93,2026-06-18T03:52:30,0.002,2.06
ip_shuffle,20260618T035230_707326,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,1.93,2026-06-18T03:52:30,0.002,1.93
ip_shuffle,20260618T035230_707326,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,1.63,2026-06-18T03:52:30,0.002,1.63
ip_shuffle,20260618T035230_707326,of:0000000000000001:3 -> of:000000000000000d:1,0.003,0.00375,0.003,0.003,2.99,2026-06-18T03:52:30,0.003,2.86
ip_shuffle,20260618T035230_707326,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,2.59,2026-06-18T03:52:30,0.002,2.73
ip_shuffle,20260618T035230_707326,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,2.03,2026-06-18T03:52:30,0.002,1.9
ip_shuffle,20260618T035230_707326,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,1.93,2026-06-18T03:52:30,0.002,1.9
ip_shuffle,20260618T035230_707326,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,1.93,2026-06-18T03:52:30,0.002,1.93
ip_shuffle,20260618T035230_707326,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,1.96,2026-06-18T03:52:30,0.002,2.03
ip_shuffle,20260618T035230_707326,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.66,2026-06-18T03:52:30,0.002,1.63
ip_shuffle,20260618T035230_707326,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.66,2026-06-18T03:52:30,0.002,1.63
ip_shuffle,20260618T035230_707326,of:0000000000000001:2 -> of:000000000000000c:1,0.003,0.00375,0.003,0.003,3.23,2026-06-18T03:52:30,0.003,3.29
ip_shuffle,20260618T035230_707326,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,1.96,2026-06-18T03:52:30,0.002,2.03
route_mutation,20260618T035328_317396,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.63,2026-06-18T03:53:28,0.001,1.5
route_mutation,20260618T035328_317396,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.56,2026-06-18T03:53:28,0.002,1.56
route_mutation,20260618T035328_317396,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,1.8,2026-06-18T03:53:28,0.002,1.8
route_mutation,20260618T035328_317396,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,1.93,2026-06-18T03:53:28,0.002,2.0
route_mutation,20260618T035328_317396,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,1.93,2026-06-18T03:53:28,0.002,1.86
route_mutation,20260618T035328_317396,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,1.86,2026-06-18T03:53:28,0.002,1.86
route_mutation,20260618T035328_317396,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,1.63,2026-06-18T03:53:28,0.002,1.56
route_mutation,20260618T035328_317396,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,1.86,2026-06-18T03:53:28,0.002,1.86
route_mutation,20260618T035328_317396,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,2.63,2026-06-18T03:53:28,0.002,2.6
route_mutation,20260618T035328_317396,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,1.86,2026-06-18T03:53:28,0.002,1.8
route_mutation,20260618T035328_317396,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.6,2026-06-18T03:53:28,0.002,2.63
route_mutation,20260618T035328_317396,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,1.63,2026-06-18T03:53:28,0.002,1.7
route_mutation,20260618T035328_317396,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,1.63,2026-06-18T03:53:28,0.002,1.56
route_mutation,20260618T035328_317396,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,1.9,2026-06-18T03:53:28,0.002,1.83
route_mutation,20260618T035328_317396,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,1.63,2026-06-18T03:53:28,0.002,1.56
route_mutation,20260618T035328_317396,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,1.86,2026-06-18T03:53:28,0.002,1.8
route_mutation,20260618T035328_317396,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,1.93,2026-06-18T03:53:28,0.002,1.93
route_mutation,20260618T035328_317396,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.56,2026-06-18T03:53:28,0.001,1.5
route_mutation,20260618T035328_317396,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.56,2026-06-18T03:53:28,0.002,1.56
route_mutation,20260618T035328_317396,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,1.56,2026-06-18T03:53:28,0.002,1.63
route_mutation,20260618T035328_317396,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.0,2026-06-18T03:53:28,0.002,1.93
route_mutation,20260618T035358_621406,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.96,2026-06-18T03:53:58,0.002,2.03
route_mutation,20260618T035358_621406,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,2.03,2026-06-18T03:53:58,0.002,2.03
route_mutation,20260618T035358_621406,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,2.73,2026-06-18T03:53:58,0.002,2.73
route_mutation,20260618T035358_621406,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,2.6,2026-06-18T03:53:58,0.002,2.66
route_mutation,20260618T035358_621406,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,2.66,2026-06-18T03:53:58,0.002,2.73
route_mutation,20260618T035358_621406,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,2.86,2026-06-18T03:53:58,0.002,2.86
route_mutation,20260618T035358_621406,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.43,2026-06-18T03:53:58,0.002,2.56
route_mutation,20260618T035358_621406,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,2.73,2026-06-18T03:53:58,0.002,2.73
route_mutation,20260618T035358_621406,of:0000000000000001:1 -> of:000000000000000b:1,0.003,0.00375,0.003,0.003,3.93,2026-06-18T03:53:58,0.003,3.96
route_mutation,20260618T035358_621406,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,2.73,2026-06-18T03:53:58,0.002,2.73
route_mutation,20260618T035358_621406,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.6,2026-06-18T03:53:58,0.002,2.63
route_mutation,20260618T035358_621406,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,2.16,2026-06-18T03:53:58,0.002,2.1
route_mutation,20260618T035358_621406,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,2.16,2026-06-18T03:53:58,0.002,2.3
route_mutation,20260618T035358_621406,of:0000000000000003:1 -> of:000000000000000b:5,0.003,0.00375,0.003,0.003,3.33,2026-06-18T03:53:58,0.003,3.46
route_mutation,20260618T035358_621406,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,1.96,2026-06-18T03:53:58,0.002,2.03
route_mutation,20260618T035358_621406,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,2.73,2026-06-18T03:53:58,0.002,2.73
route_mutation,20260618T035358_621406,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,2.6,2026-06-18T03:53:58,0.002,2.66
route_mutation,20260618T035358_621406,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,2.03,2026-06-18T03:53:58,0.002,2.03
route_mutation,20260618T035358_621406,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,2.03,2026-06-18T03:53:58,0.002,2.03
route_mutation,20260618T035358_621406,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,2.5,2026-06-18T03:53:58,0.002,2.43
route_mutation,20260618T035358_621406,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.53,2026-06-18T03:53:58,0.002,2.66
route_mutation,20260618T035428_877177,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,2.46,2026-06-18T03:54:28,0.002,2.56
route_mutation,20260618T035428_877177,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.7,2026-06-18T03:54:28,0.002,1.76
route_mutation,20260618T035428_877177,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,2.2,2026-06-18T03:54:28,0.002,2.2
route_mutation,20260618T035428_877177,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,2.3,2026-06-18T03:54:28,0.002,2.23
route_mutation,20260618T035428_877177,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,2.1,2026-06-18T03:54:28,0.002,2.16
route_mutation,20260618T035428_877177,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,2.13,2026-06-18T03:54:28,0.002,2.2
route_mutation,20260618T035428_877177,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.13,2026-06-18T03:54:28,0.002,1.96
route_mutation,20260618T035428_877177,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,2.13,2026-06-18T03:54:28,0.002,2.2
route_mutation,20260618T035428_877177,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,1.7,2026-06-18T03:54:28,0.002,1.8
route_mutation,20260618T035428_877177,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,2.1,2026-06-18T03:54:28,0.002,2.16
route_mutation,20260618T035428_877177,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,1.86,2026-06-18T03:54:28,0.002,1.7
route_mutation,20260618T035428_877177,of:0000000000000001:3 -> of:000000000000000d:1,0.003,0.00375,0.003,0.003,3.53,2026-06-18T03:54:28,0.003,3.46
route_mutation,20260618T035428_877177,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,2.83,2026-06-18T03:54:28,0.002,2.86
route_mutation,20260618T035428_877177,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,1.86,2026-06-18T03:54:28,0.002,1.7
route_mutation,20260618T035428_877177,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,2.5,2026-06-18T03:54:28,0.002,2.56
route_mutation,20260618T035428_877177,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,2.1,2026-06-18T03:54:28,0.002,2.16
route_mutation,20260618T035428_877177,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,2.3,2026-06-18T03:54:28,0.002,2.23
route_mutation,20260618T035428_877177,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.7,2026-06-18T03:54:28,0.002,1.76
route_mutation,20260618T035428_877177,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.7,2026-06-18T03:54:28,0.002,1.76
route_mutation,20260618T035428_877177,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,2.83,2026-06-18T03:54:28,0.002,2.93
route_mutation,20260618T035428_877177,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.3,2026-06-18T03:54:28,0.002,2.23
ip_shuffle,20260618T035459_136616,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.53,2026-06-18T03:54:59,0.001,1.37
ip_shuffle,20260618T035459_136616,of:000000000000000a:1 -> of:000000000000000d:6,0.001,0.00125,0.001,0.001,1.43,2026-06-18T03:54:59,0.001,1.37
ip_shuffle,20260618T035459_136616,of:000000000000000b:2 -> of:000000000000000c:2,0.001,0.00125,0.001,0.001,1.53,2026-06-18T03:54:59,0.001,1.53
ip_shuffle,20260618T035459_136616,of:0000000000000004:2 -> of:0000000000000009:2,0.001,0.00125,0.001,0.001,1.5,2026-06-18T03:54:59,0.001,1.5
ip_shuffle,20260618T035459_136616,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,1.7,2026-06-18T03:54:59,0.001,1.56
ip_shuffle,20260618T035459_136616,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,1.6,2026-06-18T03:54:59,0.001,1.53
ip_shuffle,20260618T035459_136616,of:0000000000000004:1 -> of:000000000000000c:4,0.001,0.00125,0.001,0.001,1.33,2026-06-18T03:54:59,0.001,1.43
ip_shuffle,20260618T035459_136616,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,1.6,2026-06-18T03:54:59,0.001,1.53
ip_shuffle,20260618T035459_136616,of:0000000000000001:1 -> of:000000000000000b:1,0.001,0.00125,0.001,0.001,1.43,2026-06-18T03:54:59,0.001,1.33
ip_shuffle,20260618T035459_136616,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,1.7,2026-06-18T03:54:59,0.001,1.56
ip_shuffle,20260618T035459_136616,of:0000000000000002:1 -> of:000000000000000b:4,0.001,0.00125,0.001,0.001,1.33,2026-06-18T03:54:59,0.001,1.43
ip_shuffle,20260618T035459_136616,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,1.83,2026-06-18T03:54:59,0.002,1.9
ip_shuffle,20260618T035459_136616,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,1.53,2026-06-18T03:54:59,0.001,1.37
ip_shuffle,20260618T035459_136616,of:0000000000000003:1 -> of:000000000000000b:5,0.001,0.00125,0.001,0.001,1.33,2026-06-18T03:54:59,0.001,1.43
ip_shuffle,20260618T035459_136616,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,2.1,2026-06-18T03:54:59,0.002,1.96
ip_shuffle,20260618T035459_136616,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,1.63,2026-06-18T03:54:59,0.001,1.56
ip_shuffle,20260618T035459_136616,of:0000000000000002:2 -> of:0000000000000008:2,0.001,0.00125,0.001,0.001,1.5,2026-06-18T03:54:59,0.001,1.5
ip_shuffle,20260618T035459_136616,of:0000000000000008:1 -> of:000000000000000b:6,0.001,0.00125,0.001,0.001,1.43,2026-06-18T03:54:59,0.001,1.37
ip_shuffle,20260618T035459_136616,of:0000000000000009:1 -> of:000000000000000c:6,0.001,0.00125,0.001,0.001,1.43,2026-06-18T03:54:59,0.001,1.37
ip_shuffle,20260618T035459_136616,of:0000000000000001:2 -> of:000000000000000c:1,0.001,0.00125,0.001,0.001,1.43,2026-06-18T03:54:59,0.001,1.33
ip_shuffle,20260618T035459_136616,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,1.56,2026-06-18T03:54:59,0.001,1.5
ip_shuffle,20260618T035556_819787,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,2.63,2026-06-18T03:55:56,0.002,2.53
ip_shuffle,20260618T035556_819787,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.6,2026-06-18T03:55:56,0.002,1.66
ip_shuffle,20260618T035556_819787,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,2.0,2026-06-18T03:55:56,0.002,2.0
ip_shuffle,20260618T035556_819787,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,2.0,2026-06-18T03:55:56,0.002,1.93
ip_shuffle,20260618T035556_819787,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,2.16,2026-06-18T03:55:56,0.002,2.16
ip_shuffle,20260618T035556_819787,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,2.06,2026-06-18T03:55:56,0.002,2.13
ip_shuffle,20260618T035556_819787,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.46,2026-06-18T03:55:56,0.002,2.4
ip_shuffle,20260618T035556_819787,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,1.93,2026-06-18T03:55:56,0.002,2.0
ip_shuffle,20260618T035556_819787,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,2.63,2026-06-18T03:55:56,0.002,2.76
ip_shuffle,20260618T035556_819787,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,1.93,2026-06-18T03:55:56,0.002,2.0
ip_shuffle,20260618T035556_819787,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,1.63,2026-06-18T03:55:56,0.002,1.63
ip_shuffle,20260618T035556_819787,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,2.1,2026-06-18T03:55:56,0.002,2.03
ip_shuffle,20260618T035556_819787,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,2.13,2026-06-18T03:55:56,0.002,2.16
ip_shuffle,20260618T035556_819787,of:0000000000000003:1 -> of:000000000000000b:5,0.003,0.00375,0.003,0.003,2.93,2026-06-18T03:55:56,0.002,2.66
ip_shuffle,20260618T035556_819787,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,1.6,2026-06-18T03:55:56,0.002,1.66
ip_shuffle,20260618T035556_819787,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,1.93,2026-06-18T03:55:56,0.002,2.0
ip_shuffle,20260618T035556_819787,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,2.0,2026-06-18T03:55:56,0.002,1.93
ip_shuffle,20260618T035556_819787,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.66,2026-06-18T03:55:56,0.002,1.66
ip_shuffle,20260618T035556_819787,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.66,2026-06-18T03:55:56,0.002,1.66
ip_shuffle,20260618T035556_819787,of:0000000000000001:2 -> of:000000000000000c:1,0.003,0.00375,0.003,0.003,3.2,2026-06-18T03:55:56,0.003,3.2
ip_shuffle,20260618T035556_819787,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.0,2026-06-18T03:55:56,0.002,1.93
route_mutation,20260618T035707_591398,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.001,1.43,2026-06-18T03:57:07,0.002,1.53
route_mutation,20260618T035707_591398,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.53,2026-06-18T03:57:07,0.002,1.53
route_mutation,20260618T035707_591398,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,1.73,2026-06-18T03:57:07,0.002,1.73
route_mutation,20260618T035707_591398,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,1.7,2026-06-18T03:57:07,0.002,1.76
route_mutation,20260618T035707_591398,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.001,1.63,2026-06-18T03:57:07,0.002,1.76
route_mutation,20260618T035707_591398,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,1.73,2026-06-18T03:57:07,0.002,1.73
route_mutation,20260618T035707_591398,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.001,1.5,2026-06-18T03:57:07,0.002,1.53
