action,cycle_id,link_id,link_mbps,link_monitor,link_usage_norm,rx_mbps,rx_pps,timestamp,tx_mbps,tx_pps
route_mutation,20260623T065007_049803,of:0000000000000003:2 -> of:0000000000000008:3,0.001,0.00125,0.001,0.001,1.36,2026-06-23T06:50:07,0.001,1.36
route_mutation,20260623T065007_049803,of:0000000000000008:1 -> of:000000000000000b:6,0.001,0.00125,0.001,0.001,1.33,2026-06-23T06:50:07,0.001,1.33
route_mutation,20260623T065007_049803,of:0000000000000004:2 -> of:0000000000000009:2,0.001,0.00125,0.001,0.001,1.36,2026-06-23T06:50:07,0.001,1.36
route_mutation,20260623T065007_049803,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.001,1.33,2026-06-23T06:50:07,0.002,1.46
route_mutation,20260623T065007_049803,of:0000000000000009:1 -> of:000000000000000c:6,0.001,0.00125,0.001,0.001,1.26,2026-06-23T06:50:07,0.001,1.26
route_mutation,20260623T065037_358845,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.23,2026-06-23T06:50:37,0.002,2.33
route_mutation,20260623T065037_358845,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,2.03,2026-06-23T06:50:37,0.002,2.13
route_mutation,20260623T065037_358845,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:50:37,0.002,1.5
route_mutation,20260623T065037_358845,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,1.7,2026-06-23T06:50:37,0.002,1.7
route_mutation,20260623T065037_358845,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,1.7,2026-06-23T06:50:37,0.002,1.7
route_mutation,20260623T065037_358845,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,1.63,2026-06-23T06:50:37,0.002,1.63
route_mutation,20260623T065037_358845,of:0000000000000001:1 -> of:000000000000000b:1,0.003,0.00375,0.003,0.003,3.46,2026-06-23T06:50:37,0.003,3.53
route_mutation,20260623T065037_358845,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,1.73,2026-06-23T06:50:37,0.002,1.73
route_mutation,20260623T065037_358845,of:0000000000000001:2 -> of:000000000000000c:1,0.003,0.00375,0.003,0.003,2.9,2026-06-23T06:50:37,0.003,2.76
route_mutation,20260623T065037_358845,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,1.56,2026-06-23T06:50:37,0.002,1.56
route_mutation,20260623T065037_358845,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,1.5,2026-06-23T06:50:37,0.002,1.43
route_mutation,20260623T065037_358845,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,2.46,2026-06-23T06:50:37,0.002,2.56
route_mutation,20260623T065037_358845,of:0000000000000006:1 -> of:000000000000000d:4,0.001,0.00125,0.001,0.001,1.4,2026-06-23T06:50:37,0.001,1.46
route_mutation,20260623T065037_358845,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,1.56,2026-06-23T06:50:37,0.002,1.56
route_mutation,20260623T065037_358845,of:0000000000000007:1 -> of:000000000000000d:5,0.001,0.00125,0.001,0.001,1.36,2026-06-23T06:50:37,0.001,1.43
route_mutation,20260623T065037_358845,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,1.63,2026-06-23T06:50:37,0.002,1.63
route_mutation,20260623T065037_358845,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,1.63,2026-06-23T06:50:37,0.002,1.63
route_mutation,20260623T065037_358845,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:50:37,0.002,1.53
route_mutation,20260623T065037_358845,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,1.63,2026-06-23T06:50:37,0.002,1.63
route_mutation,20260623T065037_358845,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.5,2026-06-23T06:50:37,0.002,2.36
route_mutation,20260623T065037_358845,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:50:37,0.002,1.53
ip_shuffle,20260623T065107_668060,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.03,2026-06-23T06:51:07,0.002,2.03
ip_shuffle,20260623T065107_668060,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,2.23,2026-06-23T06:51:07,0.002,2.23
ip_shuffle,20260623T065107_668060,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.96,2026-06-23T06:51:07,0.002,1.96
ip_shuffle,20260623T065107_668060,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,2.73,2026-06-23T06:51:07,0.002,2.73
ip_shuffle,20260623T065107_668060,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,2.73,2026-06-23T06:51:07,0.002,2.73
ip_shuffle,20260623T065107_668060,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,2.66,2026-06-23T06:51:07,0.002,2.66
ip_shuffle,20260623T065107_668060,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,2.03,2026-06-23T06:51:07,0.002,2.03
ip_shuffle,20260623T065107_668060,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,2.73,2026-06-23T06:51:07,0.002,2.73
ip_shuffle,20260623T065107_668060,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,2.26,2026-06-23T06:51:07,0.002,2.3
ip_shuffle,20260623T065107_668060,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,2.66,2026-06-23T06:51:07,0.002,2.66
ip_shuffle,20260623T065107_668060,of:0000000000000001:3 -> of:000000000000000d:1,0.003,0.00375,0.003,0.003,3.86,2026-06-23T06:51:07,0.003,3.86
ip_shuffle,20260623T065107_668060,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,2.03,2026-06-23T06:51:07,0.002,2.03
ip_shuffle,20260623T065107_668060,of:0000000000000006:1 -> of:000000000000000d:4,0.003,0.00375,0.003,0.003,3.2,2026-06-23T06:51:07,0.003,3.2
ip_shuffle,20260623T065107_668060,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,2.66,2026-06-23T06:51:07,0.002,2.66
ip_shuffle,20260623T065107_668060,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,2.66,2026-06-23T06:51:07,0.002,2.66
ip_shuffle,20260623T065107_668060,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,2.66,2026-06-23T06:51:07,0.002,2.66
ip_shuffle,20260623T065107_668060,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.66,2026-06-23T06:51:07,0.002,2.66
ip_shuffle,20260623T065107_668060,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.96,2026-06-23T06:51:07,0.002,1.96
ip_shuffle,20260623T065107_668060,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,2.66,2026-06-23T06:51:07,0.002,2.66
ip_shuffle,20260623T065107_668060,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.03,2026-06-23T06:51:07,0.002,2.03
ip_shuffle,20260623T065107_668060,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.96,2026-06-23T06:51:07,0.002,1.96
ip_shuffle,20260623T065211_905427,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,1.5,2026-06-23T06:52:11,0.002,1.43
ip_shuffle,20260623T065211_905427,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.5,2026-06-23T06:52:11,0.002,1.43
ip_shuffle,20260623T065211_905427,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.43,2026-06-23T06:52:11,0.002,1.43
ip_shuffle,20260623T065211_905427,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:52:11,0.002,1.53
ip_shuffle,20260623T065211_905427,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:52:11,0.002,1.53
ip_shuffle,20260623T065211_905427,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,1.6,2026-06-23T06:52:11,0.002,1.6
ip_shuffle,20260623T065211_905427,of:0000000000000001:1 -> of:000000000000000b:1,0.003,0.00375,0.003,0.003,3.13,2026-06-23T06:52:11,0.003,3.13
ip_shuffle,20260623T065211_905427,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:52:11,0.002,1.53
ip_shuffle,20260623T065211_905427,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,1.43,2026-06-23T06:52:11,0.002,1.47
ip_shuffle,20260623T065211_905427,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:52:11,0.002,1.53
ip_shuffle,20260623T065211_905427,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:52:11,0.002,1.57
ip_shuffle,20260623T065211_905427,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,2.1,2026-06-23T06:52:11,0.002,2.1
ip_shuffle,20260623T065211_905427,of:0000000000000006:1 -> of:000000000000000d:4,0.001,0.00125,0.001,0.001,1.43,2026-06-23T06:52:11,0.001,1.37
ip_shuffle,20260623T065211_905427,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:52:11,0.002,1.53
ip_shuffle,20260623T065211_905427,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:52:11,0.002,1.47
ip_shuffle,20260623T065211_905427,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,1.57,2026-06-23T06:52:11,0.002,1.57
ip_shuffle,20260623T065211_905427,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,1.57,2026-06-23T06:52:11,0.002,1.57
ip_shuffle,20260623T065211_905427,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.43,2026-06-23T06:52:11,0.002,1.43
ip_shuffle,20260623T065211_905427,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,1.6,2026-06-23T06:52:11,0.002,1.6
ip_shuffle,20260623T065211_905427,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.5,2026-06-23T06:52:11,0.002,2.46
ip_shuffle,20260623T065211_905427,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.43,2026-06-23T06:52:11,0.002,1.43
ip_shuffle,20260623T065309_396131,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,1.8,2026-06-23T06:53:09,0.002,1.93
ip_shuffle,20260623T065309_396131,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.8,2026-06-23T06:53:09,0.002,1.93
ip_shuffle,20260623T065309_396131,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,2.0,2026-06-23T06:53:09,0.002,1.96
ip_shuffle,20260623T065309_396131,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,2.63,2026-06-23T06:53:09,0.002,2.63
ip_shuffle,20260623T065309_396131,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,2.6,2026-06-23T06:53:09,0.002,2.63
ip_shuffle,20260623T065309_396131,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,2.6,2026-06-23T06:53:09,0.002,2.6
ip_shuffle,20260623T065309_396131,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,1.93,2026-06-23T06:53:09,0.002,1.83
ip_shuffle,20260623T065309_396131,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,2.66,2026-06-23T06:53:09,0.002,2.66
ip_shuffle,20260623T065309_396131,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,1.9,2026-06-23T06:53:09,0.002,1.83
ip_shuffle,20260623T065309_396131,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,2.66,2026-06-23T06:53:09,0.002,2.66
ip_shuffle,20260623T065309_396131,of:0000000000000001:3 -> of:000000000000000d:1,0.003,0.00375,0.003,0.003,3.43,2026-06-23T06:53:09,0.003,3.53
ip_shuffle,20260623T065309_396131,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,1.8,2026-06-23T06:53:09,0.002,1.93
ip_shuffle,20260623T065309_396131,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,2.26,2026-06-23T06:53:09,0.002,2.13
ip_shuffle,20260623T065309_396131,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,2.66,2026-06-23T06:53:09,0.002,2.66
ip_shuffle,20260623T065309_396131,of:0000000000000007:1 -> of:000000000000000d:5,0.003,0.00375,0.003,0.003,3.2,2026-06-23T06:53:09,0.003,3.3
ip_shuffle,20260623T065309_396131,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,2.73,2026-06-23T06:53:09,0.002,2.73
ip_shuffle,20260623T065309_396131,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,2.73,2026-06-23T06:53:09,0.002,2.73
ip_shuffle,20260623T065309_396131,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,2.13,2026-06-23T06:53:09,0.002,2.13
ip_shuffle,20260623T065309_396131,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,2.6,2026-06-23T06:53:09,0.002,2.6
ip_shuffle,20260623T065309_396131,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,1.8,2026-06-23T06:53:09,0.002,1.93
ip_shuffle,20260623T065309_396131,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,2.0,2026-06-23T06:53:09,0.002,2.0
ip_shuffle,20260623T065407_124892,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.43,2026-06-23T06:54:07,0.002,2.33
ip_shuffle,20260623T065407_124892,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,2.43,2026-06-23T06:54:07,0.002,2.33
ip_shuffle,20260623T065407_124892,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.5,2026-06-23T06:54:07,0.002,1.53
ip_shuffle,20260623T065407_124892,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,1.7,2026-06-23T06:54:07,0.002,1.7
ip_shuffle,20260623T065407_124892,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,1.73,2026-06-23T06:54:07,0.002,1.73
ip_shuffle,20260623T065407_124892,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,1.73,2026-06-23T06:54:07,0.002,1.73
ip_shuffle,20260623T065407_124892,of:0000000000000001:1 -> of:000000000000000b:1,0.003,0.00375,0.003,0.003,2.8,2026-06-23T06:54:07,0.003,2.9
ip_shuffle,20260623T065407_124892,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,1.7,2026-06-23T06:54:07,0.002,1.7
ip_shuffle,20260623T065407_124892,of:0000000000000001:2 -> of:000000000000000c:1,0.003,0.00375,0.003,0.003,3.13,2026-06-23T06:54:07,0.003,3.2
ip_shuffle,20260623T065407_124892,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,1.8,2026-06-23T06:54:07,0.002,1.8
ip_shuffle,20260623T065407_124892,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,1.93,2026-06-23T06:54:07,0.002,1.83
ip_shuffle,20260623T065407_124892,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,2.66,2026-06-23T06:54:07,0.002,2.53
ip_shuffle,20260623T065407_124892,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,1.83,2026-06-23T06:54:07,0.002,1.96
ip_shuffle,20260623T065407_124892,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,1.8,2026-06-23T06:54:07,0.002,1.8
ip_shuffle,20260623T065407_124892,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,1.63,2026-06-23T06:54:07,0.002,1.53
ip_shuffle,20260623T065407_124892,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,1.93,2026-06-23T06:54:07,0.002,1.93
ip_shuffle,20260623T065407_124892,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,1.93,2026-06-23T06:54:07,0.002,1.93
ip_shuffle,20260623T065407_124892,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.63,2026-06-23T06:54:07,0.002,1.5
ip_shuffle,20260623T065407_124892,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,1.73,2026-06-23T06:54:07,0.002,1.73
ip_shuffle,20260623T065407_124892,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,1.86,2026-06-23T06:54:07,0.002,1.73
ip_shuffle,20260623T065407_124892,of:0000000000000009:1 -> of:000000000000000c:6,0.001,0.00125,0.001,0.001,1.43,2026-06-23T06:54:07,0.001,1.47
route_mutation,20260623T065504_853448,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,1.43,2026-06-23T06:55:04,0.001,1.33
route_mutation,20260623T065504_853448,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.43,2026-06-23T06:55:04,0.001,1.33
route_mutation,20260623T065504_853448,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.37,2026-06-23T06:55:04,0.001,1.33
route_mutation,20260623T065504_853448,of:000000000000000b:3 -> of:000000000000000d:2,0.001,0.00125,0.001,0.001,1.33,2026-06-23T06:55:04,0.001,1.33
route_mutation,20260623T065504_853448,of:000000000000000c:3 -> of:000000000000000d:3,0.001,0.00125,0.001,0.001,1.33,2026-06-23T06:55:04,0.001,1.33
route_mutation,20260623T065504_853448,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,1.63,2026-06-23T06:55:04,0.002,1.63
route_mutation,20260623T065504_853448,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,1.43,2026-06-23T06:55:04,0.002,1.4
route_mutation,20260623T065504_853448,of:000000000000000b:2 -> of:000000000000000c:2,0.001,0.00125,0.001,0.001,1.33,2026-06-23T06:55:04,0.001,1.33
route_mutation,20260623T065504_853448,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.001,1.33,2026-06-23T06:55:04,0.002,1.4
route_mutation,20260623T065504_853448,of:0000000000000006:2 -> of:000000000000000a:2,0.001,0.00125,0.001,0.001,1.4,2026-06-23T06:55:04,0.001,1.4
route_mutation,20260623T065504_853448,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,1.43,2026-06-23T06:55:04,0.002,1.56
route_mutation,20260623T065504_853448,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,1.43,2026-06-23T06:55:04,0.001,1.33
route_mutation,20260623T065504_853448,of:0000000000000006:1 -> of:000000000000000d:4,0.001,0.00125,0.001,0.001,1.37,2026-06-23T06:55:04,0.001,1.27
route_mutation,20260623T065504_853448,of:0000000000000007:2 -> of:000000000000000a:3,0.001,0.00125,0.001,0.001,1.4,2026-06-23T06:55:04,0.001,1.4
route_mutation,20260623T065504_853448,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:55:04,0.001,1.33
route_mutation,20260623T065504_853448,of:0000000000000002:2 -> of:0000000000000008:2,0.001,0.00125,0.001,0.001,1.47,2026-06-23T06:55:04,0.001,1.47
route_mutation,20260623T065504_853448,of:0000000000000003:2 -> of:0000000000000008:3,0.001,0.00125,0.001,0.001,1.47,2026-06-23T06:55:04,0.001,1.47
route_mutation,20260623T065504_853448,of:0000000000000008:1 -> of:000000000000000b:6,0.001,0.00125,0.001,0.001,1.37,2026-06-23T06:55:04,0.001,1.27
route_mutation,20260623T065504_853448,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,1.63,2026-06-23T06:55:04,0.002,1.63
route_mutation,20260623T065504_853448,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,1.4,2026-06-23T06:55:04,0.002,1.47
route_mutation,20260623T065504_853448,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:55:04,0.002,1.4
route_mutation,20260623T065535_163028,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.23,2026-06-23T06:55:35,0.002,2.33
route_mutation,20260623T065535_163028,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.96,2026-06-23T06:55:35,0.002,2.06
route_mutation,20260623T065535_163028,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:55:35,0.002,1.53
route_mutation,20260623T065535_163028,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,1.73,2026-06-23T06:55:35,0.002,1.73
route_mutation,20260623T065535_163028,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,1.73,2026-06-23T06:55:35,0.002,1.73
route_mutation,20260623T065535_163028,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:55:35,0.002,1.53
route_mutation,20260623T065535_163028,of:0000000000000001:1 -> of:000000000000000b:1,0.003,0.00375,0.003,0.003,3.5,2026-06-23T06:55:35,0.003,3.53
route_mutation,20260623T065535_163028,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,1.73,2026-06-23T06:55:35,0.002,1.73
route_mutation,20260623T065535_163028,of:0000000000000001:2 -> of:000000000000000c:1,0.003,0.00375,0.003,0.003,2.83,2026-06-23T06:55:35,0.003,2.8
route_mutation,20260623T065535_163028,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,1.63,2026-06-23T06:55:35,0.002,1.63
route_mutation,20260623T065535_163028,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:55:35,0.002,1.47
route_mutation,20260623T065535_163028,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,2.46,2026-06-23T06:55:35,0.002,2.56
route_mutation,20260623T065535_163028,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,1.43,2026-06-23T06:55:35,0.002,1.53
route_mutation,20260623T065535_163028,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,1.63,2026-06-23T06:55:35,0.002,1.63
route_mutation,20260623T065535_163028,of:0000000000000007:1 -> of:000000000000000d:5,0.002,0.0025,0.002,0.002,1.43,2026-06-23T06:55:35,0.002,1.53
route_mutation,20260623T065535_163028,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:55:35,0.002,1.53
route_mutation,20260623T065535_163028,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:55:35,0.002,1.53
route_mutation,20260623T065535_163028,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,1.43,2026-06-23T06:55:35,0.002,1.53
route_mutation,20260623T065535_163028,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,1.53,2026-06-23T06:55:35,0.002,1.53
route_mutation,20260623T065535_163028,of:0000000000000002:1 -> of:000000000000000b:4,0.002,0.0025,0.002,0.002,2.5,2026-06-23T06:55:35,0.002,2.43
route_mutation,20260623T065535_163028,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,1.43,2026-06-23T06:55:35,0.002,1.53
ip_shuffle,20260623T065605_597523,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.13,2026-06-23T06:56:05,0.002,2.03
ip_shuffle,20260623T065605_597523,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,2.4,2026-06-23T06:56:05,0.002,2.3
ip_shuffle,20260623T065605_597523,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.93,2026-06-23T06:56:05,0.002,1.96
ip_shuffle,20260623T065605_597523,of:000000000000000b:3 -> of:000000000000000d:2,0.002,0.0025,0.002,0.002,2.7,2026-06-23T06:56:05,0.002,2.7
ip_shuffle,20260623T065605_597523,of:000000000000000c:3 -> of:000000000000000d:3,0.002,0.0025,0.002,0.002,2.73,2026-06-23T06:56:05,0.002,2.73
ip_shuffle,20260623T065605_597523,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,3.1,2026-06-23T06:56:05,0.002,3.1
ip_shuffle,20260623T065605_597523,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,1.93,2026-06-23T06:56:05,0.002,2.03
ip_shuffle,20260623T065605_597523,of:000000000000000b:2 -> of:000000000000000c:2,0.002,0.0025,0.002,0.002,2.7,2026-06-23T06:56:05,0.002,2.7
